,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AgeOfHouse,YearsSinceRenov,TotalBathNum,PorchSize,IsBasement,IsFirePlace,IsGarage
818,819,4.394449154672439,RL,4.394449154672439,9.084436955087028,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.394449154672439,TA,TA,CBlock,TA,TA,Av,GLQ,6.22455842927536,Unf,0.0,6.228511003591184,6.918695219020472,GasA,Gd,Y,SBrkr,6.959398512133975,0.0,0.0,6.959398512133975,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1971.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,39,39,2.0,0.0,True,False,True
819,820,4.795790545596741,RL,3.80666248977032,8.759668671029939,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,4.859812404361672,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.598509028614515,Unf,0.0,6.439350371100098,7.214504414151143,GasA,Ex,Y,SBrkr,7.214504414151143,0.0,0.0,7.214504414151143,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,TA,Y,5.262690188904886,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2010,New,Partial,1,0,3.0,3.58351893845611,True,True,True
820,821,4.110873864173311,RL,4.290459441148391,8.885579291282982,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.683360945766275,6.683360945766275,GasA,Ex,Y,SBrkr,6.683360945766275,6.736966958001855,0.0,7.403061091090091,0.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,5,5,3.0,3.828641396489095,True,False,True
821,822,3.044522437723423,RM,4.110873864173311,8.699681400989514,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,6.842683282238422,6.842683282238422,GasA,TA,N,SBrkr,6.842683282238422,0.0,0.0,6.842683282238422,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341005,Min2,0.0,,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0.0,3.49650756146648,4.727387818712341,0.0,0.0,0.0,0.0,2,2009,WD,Normal,56,56,1.0,8.22389538017882,True,False,True
822,823,4.110873864173311,RL,4.23410650459726,9.42504844446929,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,6.787844982309579,0.0,7.458186157340487,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Family,4,4,3.0,3.8918202981106265,True,True,True
823,824,3.9318256327243257,RL,4.110873864173311,9.200391041122517,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.658011045870748,6.658011045870748,GasA,TA,Y,SBrkr,6.851184927493743,6.302618975744905,0.0,7.306531398939505,0.0,0.0,2,0,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,5.817111159963204,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,69,59,2.0,0.0,True,True,True
824,825,3.044522437723423,FV,4.406719247264253,9.325185763645225,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,7.306531398939505,7.306531398939505,GasA,Ex,Y,SBrkr,7.306531398939505,0.0,0.0,7.306531398939505,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2006.0,RFn,2.0,776.0,TA,TA,Y,0.0,4.948759890378168,0.0,0.0,0.0,0.0,0.0,6,2006,New,Partial,0,0,2.0,4.948759890378168,True,True,True
825,826,3.044522437723423,RL,4.74493212836325,9.602652693506046,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,6.705639094860003,Ex,TA,PConc,Ex,TA,Av,GLQ,7.400620577371135,Unf,0.0,6.093569770045136,7.639642287858013,GasA,Ex,Y,SBrkr,7.642524134232902,0.0,0.0,7.642524134232902,1.0,0.0,2,0,2,0.6931471805599453,Ex,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,Y,5.241747015059643,3.828641396489095,0.0,0.0,0.0,0.0,0.0,6,2008,New,Partial,1,0,3.0,3.828641396489095,True,True,True
826,827,3.828641396489095,RM,3.9318256327243257,8.721113147762688,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,6.665683717782408,Unf,0.0,0.0,6.665683717782408,GasA,Gd,Y,SBrkr,6.665683717782408,0.0,0.0,6.665683717782408,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,,,0.0,,0.0,0.0,,,Y,0.0,0.0,4.762173934797756,0.0,0.0,0.0,0.0,5,2008,WD,Normal,84,58,2.0,4.762173934797756,True,False,False
827,828,3.044522437723423,RL,4.189654742026425,9.051344640485723,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,3.044522437723423,Unf,0.0,7.268920128193722,7.282761179605593,GasA,Ex,Y,SBrkr,7.268920128193722,0.0,0.0,7.268920128193722,0.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,2001.0,RFn,2.0,527.0,TA,TA,Y,5.673323267171493,3.688879454113936,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,8,8,2.0,3.688879454113936,True,True,True
828,829,4.110873864173311,RL,4.23410650459726,10.264617557935098,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,5.521460917862246,ALQ,6.639875833826536,0.0,6.921658184151129,GasA,TA,Y,SBrkr,7.057036981697891,6.874198495453294,0.0,7.662467815200237,0.0,0.6931471805599453,2,1,3,0.6931471805599453,TA,2.079441541679836,Min2,0.0,,Attchd,1967.0,Fin,2.0,538.0,TA,TA,Y,6.18826412308259,0.0,0.0,0.0,5.420534999272286,0.0,0.0,6,2009,WD,Abnorml,42,42,3.6931471805599454,5.420534999272286,True,False,True
829,830,5.081404364984463,FV,3.218875824868201,7.841885928984623,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,GasA,Ex,Y,SBrkr,6.255750041753367,6.436150368369428,4.394449154672439,7.109879463072272,0.0,0.0,2,1,2,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0.0,5.117993812416755,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,1,1,3.0,5.117993812416755,True,False,True
830,831,3.044522437723423,RL,4.394449154672439,9.38437770918244,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.961005339623274,TA,TA,CBlock,TA,TA,No,Rec,6.947937068614969,Unf,0.0,5.8664680569332965,7.239214973779806,GasA,TA,Y,FuseA,7.239214973779806,0.0,0.0,7.239214973779806,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,1.0986122886681098,Gd,Attchd,1957.0,RFn,2.0,458.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.262690188904886,0.0,0.0,6,2008,WD,Normal,51,51,3.0,5.262690188904886,True,True,True
831,832,5.081404364984463,FV,3.4339872044851463,8.064950891749143,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,GasA,Ex,Y,SBrkr,6.255750041753367,6.398594934535208,4.394449154672439,7.090909822079984,0.0,0.0,2,1,2,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0.0,5.117993812416755,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,1,1,3.0,5.117993812416755,True,False,True
832,833,4.110873864173311,RL,3.80666248977032,9.164191715950205,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.41164605185504,Gd,TA,PConc,Gd,TA,No,GLQ,6.182084906716632,Unf,0.0,6.129050210060545,6.848005274576363,GasA,Ex,Y,SBrkr,6.848005274576363,6.790097235513905,0.0,7.512071245835466,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2003.0,RFn,2.0,613.0,TA,TA,Y,5.262690188904886,3.688879454113936,0.0,0.0,0.0,0.0,0.0,1,2010,WD,Normal,7,7,4.0,3.688879454113936,True,True,True
833,834,3.044522437723423,RL,4.61512051684126,9.210840247017831,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.198497031265826,TA,TA,CBlock,TA,TA,No,Rec,5.2832037287379885,BLQ,5.846438775057725,6.883462586413092,7.324489979348532,GasA,TA,Y,SBrkr,7.324489979348532,0.0,0.0,7.324489979348532,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1964.0,RFn,2.0,472.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.030437921392435,0.0,0.0,2,2009,WD,Normal,45,45,2.0,5.030437921392435,True,False,True
834,835,3.044522437723423,RL,4.330733340286331,8.971575439759016,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.919980925828125,TA,TA,CBlock,TA,TA,No,Rec,6.35088571671474,Unf,0.0,6.35088571671474,7.0431599159883405,GasA,Gd,Y,SBrkr,7.0431599159883405,0.0,0.0,7.0431599159883405,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1961.0,Unf,2.0,456.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal,47,47,2.0,0.0,True,False,True
835,836,3.044522437723423,RL,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.093569770045136,Unf,0.0,6.439350371100098,6.97354301952014,GasA,TA,Y,SBrkr,6.97354301952014,0.0,0.0,6.97354301952014,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.6094379124341005,Min2,0.0,,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,5.673323267171493,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,60,15,2.0,0.0,True,False,True
836,837,3.4339872044851463,RM,4.51085950651685,8.999742789830492,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.82600010738045,Unf,0.0,7.108244139731541,7.352441100243583,GasA,Gd,Y,SBrkr,7.352441100243583,0.0,0.0,7.352441100243583,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Min2,0.0,,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,0.0,4.762173934797756,5.442417710521793,0.0,0.0,0.0,0.0,6,2007,COD,Normal,59,34,2.0,10.20459164531955,True,False,True
837,838,5.081404364984463,RM,3.091042453358316,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.068904202220232,TA,TA,CBlock,TA,TA,No,BLQ,5.802118375377063,Unf,0.0,5.0369526024136295,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,1.0,0.0,1,1,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Normal,35,35,3.0,0.0,True,False,True
838,839,3.044522437723423,RL,4.330733340286331,9.161780181360806,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.003065458786462,7.003065458786462,GasA,Ex,Y,SBrkr,7.003065458786462,0.0,0.0,7.003065458786462,0.0,0.0,1,1,3,0.6931471805599453,Gd,1.9459101490553128,Typ,0.0,,Attchd,1999.0,Unf,1.0,352.0,TA,TA,Y,5.631211781821365,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal,13,2,2.0,0.0,True,False,True
839,840,3.9318256327243257,RL,4.262679877041316,9.373139262281274,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.8664680569332965,Unf,0.0,6.0330862217988015,6.645090969505644,GasA,Ex,Y,SBrkr,6.645090969505644,6.07073772800249,0.0,7.090909822079984,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,62,13,1.0,0.0,True,False,True
840,841,4.262679877041316,RH,4.23410650459726,9.405578154036684,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,5.056245805348308,Unf,0.0,6.248042874508429,6.511745329644728,GasA,TA,N,SBrkr,6.698268054115413,6.511745329644728,0.0,7.301822342137932,0.0,0.0,2,0,4,0.6931471805599453,Fa,2.079441541679836,Typ,0.0,,Detchd,1934.0,Unf,1.0,400.0,TA,TA,P,0.0,0.0,5.541263545158426,0.0,0.0,0.0,0.0,3,2008,WD,Normal,83,58,2.0,5.541263545158426,True,False,True
841,842,4.262679877041316,RM,4.110873864173311,9.25349564229011,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.478509642208569,6.478509642208569,GasA,Gd,Y,SBrkr,6.865891074883439,6.366470447731438,0.0,7.339537695407674,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.19722457733622,Typ,0.6931471805599453,Po,Detchd,1983.0,Unf,2.0,686.0,Gd,TA,P,4.262679877041316,4.3694478524670215,4.23410650459726,0.0,0.0,0.0,0.0,6,2008,WD,Normal,104,6,2.0,8.603554357064281,True,True,True
842,843,4.394449154672439,RL,4.418840607796598,9.10731047165664,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.214935757608986,TA,TA,CBlock,TA,TA,Gd,Rec,5.746203190540153,ALQ,6.29156913955832,5.6240175061873385,7.028201432058005,GasA,TA,Y,SBrkr,7.061334366910438,0.0,0.0,7.061334366910438,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,,Attchd,1966.0,RFn,2.0,490.0,Gd,Gd,Y,0.0,4.867534450455582,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,42,42,3.0,4.867534450455582,True,False,True
843,844,4.51085950651685,RL,4.394449154672439,8.987321812850125,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.496097345175956,7.496097345175956,GasA,Ex,N,SBrkr,7.496097345175956,0.0,0.0,7.496097345175956,0.0,0.0,2,0,6,1.0986122886681098,TA,2.3978952727983707,Typ,0.0,,,0.0,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,46,46,2.0,0.0,True,False,False
844,845,3.9318256327243257,RM,4.61512051684126,9.446676517076376,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,6.776506992372183,6.776506992372183,GasA,Gd,Y,SBrkr,6.776506992372183,6.293419278846481,0.0,7.256297239690681,0.0,0.0,1,1,4,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,6.037870919922137,0.0,5.272999558563747,0.0,0.0,0.0,0.0,6,2008,WD,Normal,93,58,2.0,5.272999558563747,True,True,True
845,846,4.454347296253507,RL,4.23410650459726,9.720045368073473,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,7.237778191923443,Unf,0.0,0.0,7.237778191923443,GasA,TA,Y,SBrkr,7.43955930913332,0.0,0.0,7.43955930913332,1.0,0.0,2,0,3,0.6931471805599453,TA,1.9459101490553128,Min2,1.0986122886681098,TA,Basment,1975.0,Fin,2.0,611.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,32,26,3.0,0.0,True,True,True
846,847,4.110873864173311,RL,4.330733340286331,9.139703292376742,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.927253685157205,Gd,TA,PConc,Gd,TA,No,ALQ,6.2422232654551655,Unf,0.0,5.429345628954441,6.608000625296087,GasA,Ex,Y,SBrkr,6.914730892718563,6.646390514847729,0.0,7.4821189235521155,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,5.459585514144159,4.290459441148391,5.262690188904886,0.0,0.0,0.0,0.0,7,2009,WD,Normal,16,16,4.0,9.553149630053277,True,True,True
847,848,3.044522437723423,RL,3.610917912644224,9.650142492488795,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.133398042996649,Unf,0.0,6.003887067106539,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Fa,Attchd,1972.0,Unf,1.0,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,37,37,2.0,0.0,True,True,True
848,849,3.9318256327243257,RL,4.330733340286331,10.727684925086583,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.811244378601294,6.811244378601294,GasA,TA,Y,SBrkr,7.176254532017144,6.958448393297656,0.0,7.765993079407675,0.0,0.0,3,0,5,0.6931471805599453,TA,2.3978952727983707,Typ,0.6931471805599453,Gd,Detchd,1908.0,Unf,2.0,360.0,Fa,TA,Y,6.18826412308259,3.713572066704308,0.0,0.0,5.170483995038151,0.0,0.0,9,2008,WD,Normal,100,11,3.0,8.88405606174246,True,True,True
849,850,4.394449154672439,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,5.8888779583328805,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.270988431858299,6.270988431858299,GasA,Ex,Y,SBrkr,6.9985096422506015,6.635946555686647,0.0,7.526178913346146,0.0,0.0,2,1,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1976.0,RFn,2.0,512.0,TA,TA,Y,4.736198448394496,4.61512051684126,0.0,0.0,0.0,0.0,0.0,8,2007,WD,Normal,31,13,3.0,4.61512051684126,True,True,True
850,851,4.795790545596741,RM,3.610917912644224,8.397508348470257,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,Gd,TA,PConc,Gd,TA,Av,GLQ,6.492239835020471,Unf,0.0,5.247024072160486,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,0.0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,WD,Normal,4,4,2.0,0.0,True,False,True
851,852,4.795790545596741,RL,4.23410650459726,8.069968149059841,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.713572066704308,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,7.149916836132109,7.149916836132109,GasA,Ex,Y,SBrkr,7.284134806195205,0.0,0.0,7.284134806195205,0.0,0.0,2,0,2,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,3,3,2.0,3.044522437723423,True,True,True
852,853,4.330733340286331,RL,3.9889840465642745,8.871926251117628,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,5.899897353582492,Unf,0.0,6.318968113746434,6.823286122355687,GasA,Gd,Y,SBrkr,6.823286122355687,6.591673732008658,0.0,7.40671073017764,0.0,0.0,2,0,4,0.6931471805599453,TA,2.079441541679836,Typ,1.0986122886681098,Gd,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,4.844187086458591,0.0,0.0,8,2007,WD,Normal,66,57,2.0,4.844187086458591,True,True,True
853,854,4.394449154672439,RL,4.23410650459726,9.400630098419317,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,4.7535901911063645,TA,Gd,CBlock,TA,TA,Gd,Rec,6.336825731146441,Unf,0.0,6.335054251498059,7.028201432058005,GasA,TA,Y,SBrkr,7.27655640271871,0.0,0.0,7.27655640271871,0.0,0.0,1,1,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,Fa,Attchd,1964.0,RFn,2.0,645.0,TA,TA,Y,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,45,45,2.0,0.0,True,True,True
